TABLA	CAMPO	TIPO_CODIGO	TIPO_DATO	LONGITUD	ESCALA	NULLABLE	POSICION	DESCRIPCION
SALDOS25	MOV02	7	SMALLINT	2	0	NO	61	Movimiento para el mes 2
SALDOS25	MOV03	7	SMALLINT	2	0	NO	62	Movimiento para el mes 3
SALDOS25	MOV04	7	SMALLINT	2	0	NO	63	Movimiento para el mes 4
SALDOS25	MOV05	7	SMALLINT	2	0	NO	64	Movimiento para el mes 5
SALDOS25	MOV06	7	SMALLINT	2	0	NO	65	Movimiento para el mes 6
SALDOS25	MOV07	7	SMALLINT	2	0	NO	66	Movimiento para el mes 7
SALDOS25	MOV08	7	SMALLINT	2	0	NO	67	Movimiento para el mes 8
SALDOS25	MOV09	7	SMALLINT	2	0	NO	68	Movimiento para el mes 9
SALDOS25	MOV10	7	SMALLINT	2	0	NO	69	Movimiento para el mes 10
SALDOS25	MOV11	7	SMALLINT	2	0	NO	70	Movimiento para el mes 11
SALDOS25	MOV12	7	SMALLINT	2	0	NO	71	Movimiento para el mes 12
SALDOS25	MOV13	7	SMALLINT	2	0	NO	72	Movimiento para el mes 13
SALDOS25	MOV14	7	SMALLINT	2	0	NO	73	Movimiento para el mes 14
SALDOSDP17	NUM_CTA	37	VARCHAR	21	0	SI	0	Numero de cuenta
SALDOSDP17	EJERCICIO	7	SMALLINT	2	0	SI	1	Ejercicio
SALDOSDP17	DEPTO	8	INTEGER	4	0	SI	2	Departamento
SALDOSDP17	INICIAL	27	DOUBLE PRECISION	8	0	NO	3	Saldo incial
SALDOSDP17	INICIALEX	27	DOUBLE PRECISION	8	0	NO	4	Saldo inicial extranjero
SALDOSDP17	CARGO01	27	DOUBLE PRECISION	8	0	NO	5	Cargo para el mes 1
SALDOSDP17	ABONO01	27	DOUBLE PRECISION	8	0	NO	6	Abono para el mes 1
SALDOSDP17	CARGOEX01	27	DOUBLE PRECISION	8	0	NO	7	Cargo extranjero para el mes 1
SALDOSDP17	ABONOEX01	27	DOUBLE PRECISION	8	0	NO	8	Abono extranjero para el mes 1
SALDOSDP17	CARGO02	27	DOUBLE PRECISION	8	0	NO	9	Cargo para el mes 2
SALDOSDP17	ABONO02	27	DOUBLE PRECISION	8	0	NO	10	Abono para el mes 2
SALDOSDP17	CARGOEX02	27	DOUBLE PRECISION	8	0	NO	11	Cargo extranjero para el mes 2
SALDOSDP17	ABONOEX02	27	DOUBLE PRECISION	8	0	NO	12	Abono extranjero para el mes 2
SALDOSDP17	CARGO03	27	DOUBLE PRECISION	8	0	NO	13	Cargo para el mes 3
SALDOSDP17	ABONO03	27	DOUBLE PRECISION	8	0	NO	14	Abono para el mes 3
SALDOSDP17	CARGOEX03	27	DOUBLE PRECISION	8	0	NO	15	Cargo extranjero para el mes 3
SALDOSDP17	ABONOEX03	27	DOUBLE PRECISION	8	0	NO	16	Abono extranjero para el mes 3
SALDOSDP17	CARGO04	27	DOUBLE PRECISION	8	0	NO	17	Cargo para el mes 4
SALDOSDP17	ABONO04	27	DOUBLE PRECISION	8	0	NO	18	Abono para el mes 4
SALDOSDP17	CARGOEX04	27	DOUBLE PRECISION	8	0	NO	19	Cargo extranjero para el mes 4
SALDOSDP17	ABONOEX04	27	DOUBLE PRECISION	8	0	NO	20	Abono extranjero para el mes 4
SALDOSDP17	CARGO05	27	DOUBLE PRECISION	8	0	NO	21	Cargo para el mes 5
SALDOSDP17	ABONO05	27	DOUBLE PRECISION	8	0	NO	22	Abono para el mes 5
SALDOSDP17	CARGOEX05	27	DOUBLE PRECISION	8	0	NO	23	Cargo extranjero para el mes 5
SALDOSDP17	ABONOEX05	27	DOUBLE PRECISION	8	0	NO	24	Abono extranjero para el mes 5
SALDOSDP17	CARGO06	27	DOUBLE PRECISION	8	0	NO	25	Cargo para el mes 6
SALDOSDP17	ABONO06	27	DOUBLE PRECISION	8	0	NO	26	Abono para el mes 6
SALDOSDP17	CARGOEX06	27	DOUBLE PRECISION	8	0	NO	27	Cargo extranjero para el mes 6
SALDOSDP17	ABONOEX06	27	DOUBLE PRECISION	8	0	NO	28	Abono extranjero para el mes 6
SALDOSDP17	CARGO07	27	DOUBLE PRECISION	8	0	NO	29	Cargo para el mes 7
SALDOSDP17	ABONO07	27	DOUBLE PRECISION	8	0	NO	30	Abono para el mes 7
SALDOSDP17	CARGOEX07	27	DOUBLE PRECISION	8	0	NO	31	Cargo extranjero para el mes 7
SALDOSDP17	ABONOEX07	27	DOUBLE PRECISION	8	0	NO	32	Abono extranjero para el mes 7
SALDOSDP17	CARGO08	27	DOUBLE PRECISION	8	0	NO	33	Cargo para el mes 8
SALDOSDP17	ABONO08	27	DOUBLE PRECISION	8	0	NO	34	Abono para el mes 8
SALDOSDP17	CARGOEX08	27	DOUBLE PRECISION	8	0	NO	35	Cargo extranjero para el mes 8
SALDOSDP17	ABONOEX08	27	DOUBLE PRECISION	8	0	NO	36	Abono extranjero para el mes 8
SALDOSDP17	CARGO09	27	DOUBLE PRECISION	8	0	NO	37	Cargo para el mes 9
SALDOSDP17	ABONO09	27	DOUBLE PRECISION	8	0	NO	38	Abono para el mes 9
SALDOSDP17	CARGOEX09	27	DOUBLE PRECISION	8	0	NO	39	Cargo extranjero para el mes 9
SALDOSDP17	ABONOEX09	27	DOUBLE PRECISION	8	0	NO	40	Abono extranjero para el mes 9
SALDOSDP17	CARGO10	27	DOUBLE PRECISION	8	0	NO	41	Cargo para el mes 10
SALDOSDP17	ABONO10	27	DOUBLE PRECISION	8	0	NO	42	Abono para el mes 10
SALDOSDP17	CARGOEX10	27	DOUBLE PRECISION	8	0	NO	43	Cargo extranjero para el mes 10
SALDOSDP17	ABONOEX10	27	DOUBLE PRECISION	8	0	NO	44	Abono extranjero para el mes 10
SALDOSDP17	CARGO11	27	DOUBLE PRECISION	8	0	NO	45	Cargo para el mes 11
SALDOSDP17	ABONO11	27	DOUBLE PRECISION	8	0	NO	46	Abono para el mes 11
SALDOSDP17	CARGOEX11	27	DOUBLE PRECISION	8	0	NO	47	Cargo extranjero para el mes 11
SALDOSDP17	ABONOEX11	27	DOUBLE PRECISION	8	0	NO	48	Abono extranjero para el mes 11
SALDOSDP17	CARGO12	27	DOUBLE PRECISION	8	0	NO	49	Cargo para el mes 12
SALDOSDP17	ABONO12	27	DOUBLE PRECISION	8	0	NO	50	Abono para el mes 12
SALDOSDP17	CARGOEX12	27	DOUBLE PRECISION	8	0	NO	51	Cargo extranjero para el mes 12
SALDOSDP17	ABONOEX12	27	DOUBLE PRECISION	8	0	NO	52	Abono extranjero para el mes 12
SALDOSDP17	CARGO13	27	DOUBLE PRECISION	8	0	NO	53	Cargo para el mes 13
SALDOSDP17	ABONO13	27	DOUBLE PRECISION	8	0	NO	54	Abono para el mes 13
SALDOSDP17	CARGOEX13	27	DOUBLE PRECISION	8	0	NO	55	Cargo extranjero para el mes 13
SALDOSDP17	ABONOEX13	27	DOUBLE PRECISION	8	0	NO	56	Abono extranjero para el mes 13
SALDOSDP17	CARGO14	27	DOUBLE PRECISION	8	0	NO	57	Cargo para el mes 14
SALDOSDP17	ABONO14	27	DOUBLE PRECISION	8	0	NO	58	Abono para el mes 14
SALDOSDP17	CARGOEX14	27	DOUBLE PRECISION	8	0	NO	59	Cargo extranjero para el mes 14
SALDOSDP17	ABONOEX14	27	DOUBLE PRECISION	8	0	NO	60	Abono extranjero para el mes 14
SALDOSDP17	MOV01	7	SMALLINT	2	0	NO	61	Movimiento para el mes 1
SALDOSDP17	MOV02	7	SMALLINT	2	0	NO	62	Movimiento para el mes 2
SALDOSDP17	MOV03	7	SMALLINT	2	0	NO	63	Movimiento para el mes 3
SALDOSDP17	MOV04	7	SMALLINT	2	0	NO	64	Movimiento para el mes 4
SALDOSDP17	MOV05	7	SMALLINT	2	0	NO	65	Movimiento para el mes 5
SALDOSDP17	MOV06	7	SMALLINT	2	0	NO	66	Movimiento para el mes 6
SALDOSDP17	MOV07	7	SMALLINT	2	0	NO	67	Movimiento para el mes 7
SALDOSDP17	MOV08	7	SMALLINT	2	0	NO	68	Movimiento para el mes 8
SALDOSDP17	MOV09	7	SMALLINT	2	0	NO	69	Movimiento para el mes 9
SALDOSDP17	MOV10	7	SMALLINT	2	0	NO	70	Movimiento para el mes 10
SALDOSDP17	MOV11	7	SMALLINT	2	0	NO	71	Movimiento para el mes 11
SALDOSDP17	MOV12	7	SMALLINT	2	0	NO	72	Movimiento para el mes 12
SALDOSDP17	MOV13	7	SMALLINT	2	0	NO	73	Movimiento para el mes 13
SALDOSDP17	MOV14	7	SMALLINT	2	0	NO	74	Movimiento para el mes 14
SALDOSDP18	NUM_CTA	37	VARCHAR	21	0	SI	0	Numero de cuenta
SALDOSDP18	EJERCICIO	7	SMALLINT	2	0	SI	1	Ejercicio
SALDOSDP18	DEPTO	8	INTEGER	4	0	SI	2	Departamento
SALDOSDP18	INICIAL	27	DOUBLE PRECISION	8	0	NO	3	Saldo incial
SALDOSDP18	INICIALEX	27	DOUBLE PRECISION	8	0	NO	4	Saldo inicial extranjero
SALDOSDP18	CARGO01	27	DOUBLE PRECISION	8	0	NO	5	Cargo para el mes 1
SALDOSDP18	ABONO01	27	DOUBLE PRECISION	8	0	NO	6	Abono para el mes 1
SALDOSDP18	CARGOEX01	27	DOUBLE PRECISION	8	0	NO	7	Cargo extranjero para el mes 1
SALDOSDP18	ABONOEX01	27	DOUBLE PRECISION	8	0	NO	8	Abono extranjero para el mes 1
SALDOSDP18	CARGO02	27	DOUBLE PRECISION	8	0	NO	9	Cargo para el mes 2
SALDOSDP18	ABONO02	27	DOUBLE PRECISION	8	0	NO	10	Abono para el mes 2
SALDOSDP18	CARGOEX02	27	DOUBLE PRECISION	8	0	NO	11	Cargo extranjero para el mes 2
SALDOSDP18	ABONOEX02	27	DOUBLE PRECISION	8	0	NO	12	Abono extranjero para el mes 2
SALDOSDP18	CARGO03	27	DOUBLE PRECISION	8	0	NO	13	Cargo para el mes 3
SALDOSDP18	ABONO03	27	DOUBLE PRECISION	8	0	NO	14	Abono para el mes 3
SALDOSDP18	CARGOEX03	27	DOUBLE PRECISION	8	0	NO	15	Cargo extranjero para el mes 3
SALDOSDP18	ABONOEX03	27	DOUBLE PRECISION	8	0	NO	16	Abono extranjero para el mes 3
SALDOSDP18	CARGO04	27	DOUBLE PRECISION	8	0	NO	17	Cargo para el mes 4
SALDOSDP18	ABONO04	27	DOUBLE PRECISION	8	0	NO	18	Abono para el mes 4
SALDOSDP18	CARGOEX04	27	DOUBLE PRECISION	8	0	NO	19	Cargo extranjero para el mes 4
SALDOSDP18	ABONOEX04	27	DOUBLE PRECISION	8	0	NO	20	Abono extranjero para el mes 4
SALDOSDP18	CARGO05	27	DOUBLE PRECISION	8	0	NO	21	Cargo para el mes 5
SALDOSDP18	ABONO05	27	DOUBLE PRECISION	8	0	NO	22	Abono para el mes 5
SALDOSDP18	CARGOEX05	27	DOUBLE PRECISION	8	0	NO	23	Cargo extranjero para el mes 5
SALDOSDP18	ABONOEX05	27	DOUBLE PRECISION	8	0	NO	24	Abono extranjero para el mes 5
SALDOSDP18	CARGO06	27	DOUBLE PRECISION	8	0	NO	25	Cargo para el mes 6
SALDOSDP18	ABONO06	27	DOUBLE PRECISION	8	0	NO	26	Abono para el mes 6
SALDOSDP18	CARGOEX06	27	DOUBLE PRECISION	8	0	NO	27	Cargo extranjero para el mes 6
SALDOSDP18	ABONOEX06	27	DOUBLE PRECISION	8	0	NO	28	Abono extranjero para el mes 6
SALDOSDP18	CARGO07	27	DOUBLE PRECISION	8	0	NO	29	Cargo para el mes 7
SALDOSDP18	ABONO07	27	DOUBLE PRECISION	8	0	NO	30	Abono para el mes 7
SALDOSDP18	CARGOEX07	27	DOUBLE PRECISION	8	0	NO	31	Cargo extranjero para el mes 7
SALDOSDP18	ABONOEX07	27	DOUBLE PRECISION	8	0	NO	32	Abono extranjero para el mes 7
SALDOSDP18	CARGO08	27	DOUBLE PRECISION	8	0	NO	33	Cargo para el mes 8
SALDOSDP18	ABONO08	27	DOUBLE PRECISION	8	0	NO	34	Abono para el mes 8
SALDOSDP18	CARGOEX08	27	DOUBLE PRECISION	8	0	NO	35	Cargo extranjero para el mes 8
SALDOSDP18	ABONOEX08	27	DOUBLE PRECISION	8	0	NO	36	Abono extranjero para el mes 8
SALDOSDP18	CARGO09	27	DOUBLE PRECISION	8	0	NO	37	Cargo para el mes 9
SALDOSDP18	ABONO09	27	DOUBLE PRECISION	8	0	NO	38	Abono para el mes 9
SALDOSDP18	CARGOEX09	27	DOUBLE PRECISION	8	0	NO	39	Cargo extranjero para el mes 9
SALDOSDP18	ABONOEX09	27	DOUBLE PRECISION	8	0	NO	40	Abono extranjero para el mes 9
SALDOSDP18	CARGO10	27	DOUBLE PRECISION	8	0	NO	41	Cargo para el mes 10
SALDOSDP18	ABONO10	27	DOUBLE PRECISION	8	0	NO	42	Abono para el mes 10
SALDOSDP18	CARGOEX10	27	DOUBLE PRECISION	8	0	NO	43	Cargo extranjero para el mes 10
SALDOSDP18	ABONOEX10	27	DOUBLE PRECISION	8	0	NO	44	Abono extranjero para el mes 10
SALDOSDP18	CARGO11	27	DOUBLE PRECISION	8	0	NO	45	Cargo para el mes 11
SALDOSDP18	ABONO11	27	DOUBLE PRECISION	8	0	NO	46	Abono para el mes 11
SALDOSDP18	CARGOEX11	27	DOUBLE PRECISION	8	0	NO	47	Cargo extranjero para el mes 11
SALDOSDP18	ABONOEX11	27	DOUBLE PRECISION	8	0	NO	48	Abono extranjero para el mes 11
SALDOSDP18	CARGO12	27	DOUBLE PRECISION	8	0	NO	49	Cargo para el mes 12
SALDOSDP18	ABONO12	27	DOUBLE PRECISION	8	0	NO	50	Abono para el mes 12
SALDOSDP18	CARGOEX12	27	DOUBLE PRECISION	8	0	NO	51	Cargo extranjero para el mes 12
SALDOSDP18	ABONOEX12	27	DOUBLE PRECISION	8	0	NO	52	Abono extranjero para el mes 12
SALDOSDP18	CARGO13	27	DOUBLE PRECISION	8	0	NO	53	Cargo para el mes 13
SALDOSDP18	ABONO13	27	DOUBLE PRECISION	8	0	NO	54	Abono para el mes 13
SALDOSDP18	CARGOEX13	27	DOUBLE PRECISION	8	0	NO	55	Cargo extranjero para el mes 13
SALDOSDP18	ABONOEX13	27	DOUBLE PRECISION	8	0	NO	56	Abono extranjero para el mes 13
SALDOSDP18	CARGO14	27	DOUBLE PRECISION	8	0	NO	57	Cargo para el mes 14
SALDOSDP18	ABONO14	27	DOUBLE PRECISION	8	0	NO	58	Abono para el mes 14
SALDOSDP18	CARGOEX14	27	DOUBLE PRECISION	8	0	NO	59	Cargo extranjero para el mes 14
SALDOSDP18	ABONOEX14	27	DOUBLE PRECISION	8	0	NO	60	Abono extranjero para el mes 14
SALDOSDP18	MOV01	7	SMALLINT	2	0	NO	61	Movimiento para el mes 1
SALDOSDP18	MOV02	7	SMALLINT	2	0	NO	62	Movimiento para el mes 2
SALDOSDP18	MOV03	7	SMALLINT	2	0	NO	63	Movimiento para el mes 3
SALDOSDP18	MOV04	7	SMALLINT	2	0	NO	64	Movimiento para el mes 4
SALDOSDP18	MOV05	7	SMALLINT	2	0	NO	65	Movimiento para el mes 5
SALDOSDP18	MOV06	7	SMALLINT	2	0	NO	66	Movimiento para el mes 6
SALDOSDP18	MOV07	7	SMALLINT	2	0	NO	67	Movimiento para el mes 7
SALDOSDP18	MOV08	7	SMALLINT	2	0	NO	68	Movimiento para el mes 8
SALDOSDP18	MOV09	7	SMALLINT	2	0	NO	69	Movimiento para el mes 9
SALDOSDP18	MOV10	7	SMALLINT	2	0	NO	70	Movimiento para el mes 10
SALDOSDP18	MOV11	7	SMALLINT	2	0	NO	71	Movimiento para el mes 11
SALDOSDP18	MOV12	7	SMALLINT	2	0	NO	72	Movimiento para el mes 12
SALDOSDP18	MOV13	7	SMALLINT	2	0	NO	73	Movimiento para el mes 13
SALDOSDP18	MOV14	7	SMALLINT	2	0	NO	74	Movimiento para el mes 14
SALDOSDP19	NUM_CTA	37	VARCHAR	21	0	SI	0	Numero de cuenta
SALDOSDP19	EJERCICIO	7	SMALLINT	2	0	SI	1	Ejercicio
SALDOSDP19	DEPTO	8	INTEGER	4	0	SI	2	Departamento
SALDOSDP19	INICIAL	27	DOUBLE PRECISION	8	0	NO	3	Saldo incial
SALDOSDP19	INICIALEX	27	DOUBLE PRECISION	8	0	NO	4	Saldo inicial extranjero
SALDOSDP19	CARGO01	27	DOUBLE PRECISION	8	0	NO	5	Cargo para el mes 1
SALDOSDP19	ABONO01	27	DOUBLE PRECISION	8	0	NO	6	Abono para el mes 1
SALDOSDP19	CARGOEX01	27	DOUBLE PRECISION	8	0	NO	7	Cargo extranjero para el mes 1
SALDOSDP19	ABONOEX01	27	DOUBLE PRECISION	8	0	NO	8	Abono extranjero para el mes 1
SALDOSDP19	CARGO02	27	DOUBLE PRECISION	8	0	NO	9	Cargo para el mes 2
SALDOSDP19	ABONO02	27	DOUBLE PRECISION	8	0	NO	10	Abono para el mes 2
SALDOSDP19	CARGOEX02	27	DOUBLE PRECISION	8	0	NO	11	Cargo extranjero para el mes 2
SALDOSDP19	ABONOEX02	27	DOUBLE PRECISION	8	0	NO	12	Abono extranjero para el mes 2
SALDOSDP19	CARGO03	27	DOUBLE PRECISION	8	0	NO	13	Cargo para el mes 3
SALDOSDP19	ABONO03	27	DOUBLE PRECISION	8	0	NO	14	Abono para el mes 3
SALDOSDP19	CARGOEX03	27	DOUBLE PRECISION	8	0	NO	15	Cargo extranjero para el mes 3
SALDOSDP19	ABONOEX03	27	DOUBLE PRECISION	8	0	NO	16	Abono extranjero para el mes 3
SALDOSDP19	CARGO04	27	DOUBLE PRECISION	8	0	NO	17	Cargo para el mes 4
SALDOSDP19	ABONO04	27	DOUBLE PRECISION	8	0	NO	18	Abono para el mes 4
SALDOSDP19	CARGOEX04	27	DOUBLE PRECISION	8	0	NO	19	Cargo extranjero para el mes 4
SALDOSDP19	ABONOEX04	27	DOUBLE PRECISION	8	0	NO	20	Abono extranjero para el mes 4
SALDOSDP19	CARGO05	27	DOUBLE PRECISION	8	0	NO	21	Cargo para el mes 5
SALDOSDP19	ABONO05	27	DOUBLE PRECISION	8	0	NO	22	Abono para el mes 5
SALDOSDP19	CARGOEX05	27	DOUBLE PRECISION	8	0	NO	23	Cargo extranjero para el mes 5
SALDOSDP19	ABONOEX05	27	DOUBLE PRECISION	8	0	NO	24	Abono extranjero para el mes 5
SALDOSDP19	CARGO06	27	DOUBLE PRECISION	8	0	NO	25	Cargo para el mes 6
SALDOSDP19	ABONO06	27	DOUBLE PRECISION	8	0	NO	26	Abono para el mes 6
SALDOSDP19	CARGOEX06	27	DOUBLE PRECISION	8	0	NO	27	Cargo extranjero para el mes 6
SALDOSDP19	ABONOEX06	27	DOUBLE PRECISION	8	0	NO	28	Abono extranjero para el mes 6
SALDOSDP19	CARGO07	27	DOUBLE PRECISION	8	0	NO	29	Cargo para el mes 7
SALDOSDP19	ABONO07	27	DOUBLE PRECISION	8	0	NO	30	Abono para el mes 7
SALDOSDP19	CARGOEX07	27	DOUBLE PRECISION	8	0	NO	31	Cargo extranjero para el mes 7
SALDOSDP19	ABONOEX07	27	DOUBLE PRECISION	8	0	NO	32	Abono extranjero para el mes 7
SALDOSDP19	CARGO08	27	DOUBLE PRECISION	8	0	NO	33	Cargo para el mes 8
SALDOSDP19	ABONO08	27	DOUBLE PRECISION	8	0	NO	34	Abono para el mes 8
SALDOSDP19	CARGOEX08	27	DOUBLE PRECISION	8	0	NO	35	Cargo extranjero para el mes 8
SALDOSDP19	ABONOEX08	27	DOUBLE PRECISION	8	0	NO	36	Abono extranjero para el mes 8
SALDOSDP19	CARGO09	27	DOUBLE PRECISION	8	0	NO	37	Cargo para el mes 9
SALDOSDP19	ABONO09	27	DOUBLE PRECISION	8	0	NO	38	Abono para el mes 9
SALDOSDP19	CARGOEX09	27	DOUBLE PRECISION	8	0	NO	39	Cargo extranjero para el mes 9
SALDOSDP19	ABONOEX09	27	DOUBLE PRECISION	8	0	NO	40	Abono extranjero para el mes 9
SALDOSDP19	CARGO10	27	DOUBLE PRECISION	8	0	NO	41	Cargo para el mes 10
SALDOSDP19	ABONO10	27	DOUBLE PRECISION	8	0	NO	42	Abono para el mes 10
SALDOSDP19	CARGOEX10	27	DOUBLE PRECISION	8	0	NO	43	Cargo extranjero para el mes 10
SALDOSDP19	ABONOEX10	27	DOUBLE PRECISION	8	0	NO	44	Abono extranjero para el mes 10
SALDOSDP19	CARGO11	27	DOUBLE PRECISION	8	0	NO	45	Cargo para el mes 11
SALDOSDP19	ABONO11	27	DOUBLE PRECISION	8	0	NO	46	Abono para el mes 11
SALDOSDP19	CARGOEX11	27	DOUBLE PRECISION	8	0	NO	47	Cargo extranjero para el mes 11
SALDOSDP19	ABONOEX11	27	DOUBLE PRECISION	8	0	NO	48	Abono extranjero para el mes 11
SALDOSDP19	CARGO12	27	DOUBLE PRECISION	8	0	NO	49	Cargo para el mes 12
SALDOSDP19	ABONO12	27	DOUBLE PRECISION	8	0	NO	50	Abono para el mes 12
SALDOSDP19	CARGOEX12	27	DOUBLE PRECISION	8	0	NO	51	Cargo extranjero para el mes 12
SALDOSDP19	ABONOEX12	27	DOUBLE PRECISION	8	0	NO	52	Abono extranjero para el mes 12
SALDOSDP19	CARGO13	27	DOUBLE PRECISION	8	0	NO	53	Cargo para el mes 13
SALDOSDP19	ABONO13	27	DOUBLE PRECISION	8	0	NO	54	Abono para el mes 13
SALDOSDP19	CARGOEX13	27	DOUBLE PRECISION	8	0	NO	55	Cargo extranjero para el mes 13
SALDOSDP19	ABONOEX13	27	DOUBLE PRECISION	8	0	NO	56	Abono extranjero para el mes 13
SALDOSDP19	CARGO14	27	DOUBLE PRECISION	8	0	NO	57	Cargo para el mes 14
SALDOSDP19	ABONO14	27	DOUBLE PRECISION	8	0	NO	58	Abono para el mes 14
SALDOSDP19	CARGOEX14	27	DOUBLE PRECISION	8	0	NO	59	Cargo extranjero para el mes 14
SALDOSDP19	ABONOEX14	27	DOUBLE PRECISION	8	0	NO	60	Abono extranjero para el mes 14
SALDOSDP19	MOV01	7	SMALLINT	2	0	NO	61	Movimiento para el mes 1
SALDOSDP19	MOV02	7	SMALLINT	2	0	NO	62	Movimiento para el mes 2
SALDOSDP19	MOV03	7	SMALLINT	2	0	NO	63	Movimiento para el mes 3
SALDOSDP19	MOV04	7	SMALLINT	2	0	NO	64	Movimiento para el mes 4
SALDOSDP19	MOV05	7	SMALLINT	2	0	NO	65	Movimiento para el mes 5
SALDOSDP19	MOV06	7	SMALLINT	2	0	NO	66	Movimiento para el mes 6
SALDOSDP19	MOV07	7	SMALLINT	2	0	NO	67	Movimiento para el mes 7
SALDOSDP19	MOV08	7	SMALLINT	2	0	NO	68	Movimiento para el mes 8
SALDOSDP19	MOV09	7	SMALLINT	2	0	NO	69	Movimiento para el mes 9
SALDOSDP19	MOV10	7	SMALLINT	2	0	NO	70	Movimiento para el mes 10
SALDOSDP19	MOV11	7	SMALLINT	2	0	NO	71	Movimiento para el mes 11
SALDOSDP19	MOV12	7	SMALLINT	2	0	NO	72	Movimiento para el mes 12
SALDOSDP19	MOV13	7	SMALLINT	2	0	NO	73	Movimiento para el mes 13
SALDOSDP19	MOV14	7	SMALLINT	2	0	NO	74	Movimiento para el mes 14
SALDOSDP20	NUM_CTA	37	VARCHAR	21	0	SI	0	Numero de cuenta
SALDOSDP20	EJERCICIO	7	SMALLINT	2	0	SI	1	Ejercicio
SALDOSDP20	DEPTO	8	INTEGER	4	0	SI	2	Departamento
SALDOSDP20	INICIAL	27	DOUBLE PRECISION	8	0	NO	3	Saldo incial
SALDOSDP20	INICIALEX	27	DOUBLE PRECISION	8	0	NO	4	Saldo inicial extranjero
SALDOSDP20	CARGO01	27	DOUBLE PRECISION	8	0	NO	5	Cargo para el mes 1
SALDOSDP20	ABONO01	27	DOUBLE PRECISION	8	0	NO	6	Abono para el mes 1
SALDOSDP20	CARGOEX01	27	DOUBLE PRECISION	8	0	NO	7	Cargo extranjero para el mes 1
SALDOSDP20	ABONOEX01	27	DOUBLE PRECISION	8	0	NO	8	Abono extranjero para el mes 1
SALDOSDP20	CARGO02	27	DOUBLE PRECISION	8	0	NO	9	Cargo para el mes 2
SALDOSDP20	ABONO02	27	DOUBLE PRECISION	8	0	NO	10	Abono para el mes 2
SALDOSDP20	CARGOEX02	27	DOUBLE PRECISION	8	0	NO	11	Cargo extranjero para el mes 2
SALDOSDP20	ABONOEX02	27	DOUBLE PRECISION	8	0	NO	12	Abono extranjero para el mes 2
SALDOSDP20	CARGO03	27	DOUBLE PRECISION	8	0	NO	13	Cargo para el mes 3
SALDOSDP20	ABONO03	27	DOUBLE PRECISION	8	0	NO	14	Abono para el mes 3
SALDOSDP20	CARGOEX03	27	DOUBLE PRECISION	8	0	NO	15	Cargo extranjero para el mes 3
SALDOSDP20	ABONOEX03	27	DOUBLE PRECISION	8	0	NO	16	Abono extranjero para el mes 3
SALDOSDP20	CARGO04	27	DOUBLE PRECISION	8	0	NO	17	Cargo para el mes 4
SALDOSDP20	ABONO04	27	DOUBLE PRECISION	8	0	NO	18	Abono para el mes 4
SALDOSDP20	CARGOEX04	27	DOUBLE PRECISION	8	0	NO	19	Cargo extranjero para el mes 4
SALDOSDP20	ABONOEX04	27	DOUBLE PRECISION	8	0	NO	20	Abono extranjero para el mes 4
SALDOSDP20	CARGO05	27	DOUBLE PRECISION	8	0	NO	21	Cargo para el mes 5
SALDOSDP20	ABONO05	27	DOUBLE PRECISION	8	0	NO	22	Abono para el mes 5
SALDOSDP20	CARGOEX05	27	DOUBLE PRECISION	8	0	NO	23	Cargo extranjero para el mes 5
SALDOSDP20	ABONOEX05	27	DOUBLE PRECISION	8	0	NO	24	Abono extranjero para el mes 5
SALDOSDP20	CARGO06	27	DOUBLE PRECISION	8	0	NO	25	Cargo para el mes 6
SALDOSDP20	ABONO06	27	DOUBLE PRECISION	8	0	NO	26	Abono para el mes 6
SALDOSDP20	CARGOEX06	27	DOUBLE PRECISION	8	0	NO	27	Cargo extranjero para el mes 6
SALDOSDP20	ABONOEX06	27	DOUBLE PRECISION	8	0	NO	28	Abono extranjero para el mes 6
SALDOSDP20	CARGO07	27	DOUBLE PRECISION	8	0	NO	29	Cargo para el mes 7
SALDOSDP20	ABONO07	27	DOUBLE PRECISION	8	0	NO	30	Abono para el mes 7
SALDOSDP20	CARGOEX07	27	DOUBLE PRECISION	8	0	NO	31	Cargo extranjero para el mes 7
SALDOSDP20	ABONOEX07	27	DOUBLE PRECISION	8	0	NO	32	Abono extranjero para el mes 7
SALDOSDP20	CARGO08	27	DOUBLE PRECISION	8	0	NO	33	Cargo para el mes 8
SALDOSDP20	ABONO08	27	DOUBLE PRECISION	8	0	NO	34	Abono para el mes 8
SALDOSDP20	CARGOEX08	27	DOUBLE PRECISION	8	0	NO	35	Cargo extranjero para el mes 8
SALDOSDP20	ABONOEX08	27	DOUBLE PRECISION	8	0	NO	36	Abono extranjero para el mes 8
SALDOSDP20	CARGO09	27	DOUBLE PRECISION	8	0	NO	37	Cargo para el mes 9
SALDOSDP20	ABONO09	27	DOUBLE PRECISION	8	0	NO	38	Abono para el mes 9
SALDOSDP20	CARGOEX09	27	DOUBLE PRECISION	8	0	NO	39	Cargo extranjero para el mes 9
SALDOSDP20	ABONOEX09	27	DOUBLE PRECISION	8	0	NO	40	Abono extranjero para el mes 9
SALDOSDP20	CARGO10	27	DOUBLE PRECISION	8	0	NO	41	Cargo para el mes 10
SALDOSDP20	ABONO10	27	DOUBLE PRECISION	8	0	NO	42	Abono para el mes 10
SALDOSDP20	CARGOEX10	27	DOUBLE PRECISION	8	0	NO	43	Cargo extranjero para el mes 10
